ticker,date,sector,revenue_growth,eps_growth,operating_profit_growth,fcf_growth,ebitda_growth,roe,roce,net_margin,operating_margin,gross_margin,debt_to_equity,interest_coverage,current_ratio,cash_position,dividend_yield,dividend_growth,buyback_yield,promoter_holding_change,pe,pb,ev_ebitda,peg,price_sales,net_profit,operating_cash_flow,receivables,revenue,shares_outstanding,total_debt,auditor,promoter_pledge_pct,insider_net_buy,related_party_txn_flag,fwd_return,bench_fwd_return
AARTISURF.NS,2025-03-31,Basic Materials,0.1254577663087412,,-0.4805932163980029,-1.1750887693536436,-0.20247748508251048,6.2524288038076765,8.44742234017684,2.206800514773958,3.7282270249045117,18.931461689183223,0.37858603209975894,2.127186945418344,1.351683358999394,8573000.0,,,,,,,,,,145447000.0,111835000.0,762557000.0,6590854000.0,8464995.0,880685000.0,,,,,,
AARVI.NS,2026-03-31,Industrials,0.2732480519760418,,0.7700065997664698,3.8501207025722133,0.5499379281226565,12.40281976652108,13.819806738072415,2.7114643677219945,3.219041633800199,24.7822503530805,0.1879163924444898,7.232152117545376,2.0450720156674684,91650000.0,1.35,,,,12.633588,1.5506095,10.083,,0.33947027,176205000.0,80458000.0,1023703000.0,6498518000.0,14810700.0,266970000.0,,,,,,
AARVI.NS,2025-03-31,Industrials,0.2767248100943481,,0.014811825417951074,-4.9119536866212865,0.07006210509990088,8.014863944004071,8.889514019942851,1.968008714921364,2.31560633164116,26.159791845043685,0.21369672383609126,3.843322168384768,2.0306895023070823,67025000.0,,,,,,,,,,100445000.0,-24026000.0,1154604000.0,5103890000.0,14810700.0,267812000.0,,,,,,
AAVAS.NS,2026-03-31,Financial Services,0.12588618718462294,,0.10553823508463711,0.14511366665979972,0.11053903979650564,12.965775730023815,2.7456734936116027,27.369408377610156,24.326816199541515,34.15543509532884,3.105533677480335,,1603.9582338996756,2285674000.0,,,,,17.054453,2.1950731,,,7.132614,6548813000.0,-13864162000.0,,23927492000.0,79287782.0,156855708000.0,,,,,,
AAVAS.NS,2025-03-31,Financial Services,0.26502081716874004,,0.6668782533430168,0.1551176786536843,-0.15032292057667634,13.165106119765257,3.276642070881228,27.014134717062156,24.77456271346967,34.42777365348743,3.191701685020082,100.41433039630773,1.7514276732115122,113130000.0,,,,,,,,,,5741082000.0,-16601262000.0,113654000.0,21252141000.0,79287782.0,139184758000.0,,,,,,
ABANSENT.NS,2026-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB.NS,2025-12-31,Industrials,0.0808799379863944,,-0.15136433764811807,-0.26448415678029735,-0.098856854732501,21.289715785752662,23.72767718781586,12.768611867141411,14.356173442364978,34.79937728276077,0.010824414017884148,96.73439917483239,2.0493263218481017,15525700000.0,0.58,,,,92.73796,18.337831,73.352,,10.742174,16682600000.0,12195100000.0,31763300000.0,130653200000.0,211908375.0,848200000.0,,,,,,
ABB.NS,2024-12-31,Industrials,0.16601168358625906,,0.5631820528597596,-0.1728697428004854,0.48378631886906226,26.452780054837888,31.054026979066705,15.483877372562288,18.284996198605686,37.914916605102555,0.007332447635469373,143.52142857142857,2.040705655712216,9356300000.0,,,,,,,,,,18716400000.0,13318000000.0,29836600000.0,120876700000.0,211908375.0,518800000.0,,,,,,
ABBOTINDIA.NS,2026-03-31,Healthcare,0.08111840103601882,,0.11912743406457973,0.2633617963314358,0.10660954836613913,32.50855118878804,36.139102472260696,22.3987415302242,26.2102308397255,46.7052481941969,0.03602495920773995,72.67386954781912,2.553681843732434,4423300000.0,2.0,,,,36.046703,11.721714,28.345,,8.076149,15520200000.0,13192400000.0,3617300000.0,69290500000.0,21249302.0,1719900000.0,,,,,,
ABBOTINDIA.NS,2025-03-31,Healthcare,0.09610770301632066,,0.1545740427166783,-0.2090764423116564,0.15799620305988704,33.413415541617944,35.981304266848774,22.06907312202086,25.320050240671538,45.440815084683614,0.04645949234021946,141.97725284339458,3.3862591405567124,5605900000.0,,,,,,,,,,14144400000.0,10118400000.0,3802300000.0,64091500000.0,21249302.0,1966700000.0,,,,,,
